9.319900000000000000e+04,4.361830000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.361840000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.361850000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.361850000000000000e+05,1.300000000000000000e+01
9.319900000000000000e+04,4.361860000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.361870000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.361880000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.361890000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.361900000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.361910000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.361920000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.361930000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.361940000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.361950000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.361960000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.361970000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.361980000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.361990000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.362000000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.362010000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.362020000000000000e+05,2.000000000000000000e+00
9.319900000000000000e+04,4.362020000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.362030000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.362040000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.362040000000000000e+05,4.000000000000000000e+00
9.319900000000000000e+04,4.362050000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.362060000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.362070000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.362070000000000000e+05,1.200000000000000000e+01
9.319900000000000000e+04,4.362080000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.362080000000000000e+05,1.200000000000000000e+01
9.319900000000000000e+04,4.362080000000000000e+05,1.300000000000000000e+01
9.319900000000000000e+04,4.362090000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.362090000000000000e+05,1.200000000000000000e+01
9.319900000000000000e+04,4.362090000000000000e+05,1.300000000000000000e+01
9.319900000000000000e+04,4.362090000000000000e+05,1.400000000000000000e+01
9.319900000000000000e+04,4.362090000000000000e+05,1.500000000000000000e+01
9.319900000000000000e+04,4.362100000000000000e+05,3.000000000000000000e+00
9.319900000000000000e+04,4.362100000000000000e+05,1.000000000000000000e+01
